RD_JKDJRPC0;4
DoenerHawaii;Römer;E6FFFF;1
Monoxid93;Maya;FDA024;1
(AI) BB Guybrush;Maya;00C836;2
(AI) BB Support;Römer;FAEE00;2
Zeitstempel;Zähler;Spieler;Aktiv;Siedler - Aktuell;Planierer - Aktuell;Bauarbeiter - Aktuell;Schwertkämpfer Level 1 - Aktuell;Schwertkämpfer Level 2 - Aktuell;Schwertkämpfer Level 3 - Aktuell;Bogenschütze Level 1 - Aktuell;Bogenschütze Level 2 - Aktuell;Bogenschütze Level 3 - Aktuell;Sanitäter Level 1 - Aktuell;Sanitäter Level 2 - Aktuell;Sanitäter Level 3 - Aktuell;Axtkämpfer Level 1 - Aktuell;Axtkämpfer Level 2 - Aktuell;Axtkämpfer Level 3 - Aktuell;Blasrohrschütze Level 1 - Aktuell;Blasrohrschütze Level 2 - Aktuell;Blasrohrschütze Level 3 - Aktuell;Hauptmann - Aktuell;Priester - Aktuell;Saboteur - Aktuell;Pioniere - Aktuell;Dieb - Aktuell;Geologe - Aktuell;Rucksackkatapultist Level 1 - Aktuell;Rucksackkatapultist Level 2 - Aktuell;Rucksackkatapultist Level 3 - Aktuell;Schwertkämpfer Level 1 - Insgesamt;Schwertkämpfer Level 2 - Insgesamt;Schwertkämpfer Level 3 - Insgesamt;Bogenschütze Level 1 - Insgesamt;Bogenschütze Level 2 - Insgesamt;Bogenschütze Level 3 - Insgesamt;Sanitäter Level 1 - Insgesamt;Sanitäter Level 2 - Insgesamt;Sanitäter Level 3 - Insgesamt;Axtkämpfer Level 1 - Insgesamt;Axtkämpfer Level 2 - Insgesamt;Axtkämpfer Level 3 - Insgesamt;Blasrohrschütze Level 1 - Insgesamt;Blasrohrschütze Level 2 - Insgesamt;Blasrohrschütze Level 3 - Insgesamt;Hauptmann - Insgesamt;Priester - Insgesamt;Saboteur - Insgesamt;Pioniere - Insgesamt;Dieb - Insgesamt;Geologe - Insgesamt;Rucksackkatapultist Level 1 - Insgesamt;Rucksackkatapultist Level 2 - Insgesamt;Rucksackkatapultist Level 3 - Insgesamt;Holzfällerhütte - Aktuell;Förster - Aktuell;Sägewerk - Aktuell;Steinmetz - Aktuell;Wasserwerk - Aktuell;Fischerhütte - Aktuell;Jagdhütte - Aktuell;Metzgerei - Aktuell;Mühle - Aktuell;Bäckerei - Aktuell;Getreidefarm - Aktuell;Schafzucht - Aktuell;Eselzucht - Aktuell;Steinmine - Aktuell;Eisenerzmine - Aktuell;Goldmine - Aktuell;Kohlemine - Aktuell;Schwefelmine - Aktuell;Goldschmelze - Aktuell;Eisenschmelze - Aktuell;Werkzeugschmiede - Aktuell;Waffenschmiede - Aktuell;Fahrzeugmanufaktur - Aktuell;Kaserne - Aktuell;Köhlerei - Aktuell;Lazarett - Aktuell;Munitionsmanufaktur / Pulverhaus / Pfeilmanufaktur - Aktuell;Hafen - Aktuell;Werft - Aktuell;Marktplatz - Aktuell;Lager - Aktuell;Weingut - Aktuell;Agavenfarm - Aktuell;Tequiladestille - Aktuell;Imkerei - Aktuell;Honigwinzerei - Aktuell;Kleines Wohnhaus - Aktuell;Mittleres Wohnhaus - Aktuell;Großes Wohnhaus - Aktuell;Kleiner Tempel - Aktuell;Großer Tempel - Aktuell;Aussichtsturm - Aktuell;Kleiner Turm - Aktuell;Mittlerer Turm - Aktuell;Burg - Aktuell;Kleine Türme - Eroberte;Mittlere Türme - Eroberte;Burg - Eroberte;Kleine Türme (Eroberung) - Verlorene;Mittlere Türme (Eroberung) - Verlorene;Burg (Eroberung) - Verlorene;Gebaute Gebäude - Aktuell;Gebaute Gebäude - Insgesamt;Agaven - Aktuell;Munition - Aktuell;Rüstungen - Aktuell;Äxte - Aktuell;Streitaxt - Aktuell;Blasrohre - Aktuell;Bretter - Aktuell;Bögen - Aktuell;Brot - Aktuell;Kohle - Aktuell;Fisch - Aktuell;Mehl - Aktuell;Ziegen - Aktuell;Gold - Aktuell;Golderz - Aktuell;Getreide - Aktuell;Schießpulver - Aktuell;Hammer - Aktuell;Honig - Aktuell;Eisen - Aktuell;Eisenerz - Aktuell;Baumstämme - Aktuell;Met - Aktuell;Fleisch - Aktuell;Spitzhacken - Aktuell;Schweine - Aktuell;Angeln - Aktuell;Sägen - Aktuell;Sensen - Aktuell;Schafe - Aktuell;Schaufeln - Aktuell;Steine - Aktuell;Schwefel - Aktuell;Schwerter - Aktuell;Tequila - Aktuell;Wasser - Aktuell;Wein - Aktuell;Rucksackkatapult - Aktuell;Gänse - Aktuell;Explosivpfeile - Aktuell;Sonnenblumenöl - Aktuell;Sonneblumen - Aktuell;Summe Ressourcen - Aktuell;Agaven - Insgesamt;Munition - Insgesamt;Rüstungen - Insgesamt;Äxte - Insgesamt;Streitaxt - Insgesamt;Blasrohre - Insgesamt;Bretter - Insgesamt;Bögen - Insgesamt;Brot - Insgesamt;Kohle - Insgesamt;Fisch - Insgesamt;Mehl - Insgesamt;Ziegen - Insgesamt;Gold - Insgesamt;Golderz - Insgesamt;Getreide - Insgesamt;Schießpulver - Insgesamt;Hammer - Insgesamt;Honig - Insgesamt;Eisen - Insgesamt;Eisenerz - Insgesamt;Baumstämme - Insgesamt;Met - Insgesamt;Fleisch - Insgesamt;Spitzhacken - Insgesamt;Schweine - Insgesamt;Angeln - Insgesamt;Sägen - Insgesamt;Sensen - Insgesamt;Schafe - Insgesamt;Schaufeln - Insgesamt;Steine - Insgesamt;Schwefel - Insgesamt;Schwerter - Insgesamt;Tequila - Insgesamt;Wasser - Insgesamt;Wein - Insgesamt;Rucksackkatapult - Insgesamt;Gänse - Insgesamt;Explosivpfeile - Insgesamt;Sonnenblumenöl - Insgesamt;Sonneblumen - Insgesamt;Summe Ressourcen - Insgesamt;Kontrolliertes Land in % - Aktuell;Verteidigungskraft (Wert/256) - Aktuell;Angriffsskraft (Wert/256) - Aktuell;Schwertkämpfer Level 1 - Besiegte;Schwertkämpfer Level 2 - Besiegte;Schwertkämpfer Level 3 - Besiegte;Bogenschütze Level 1 - Besiegte;Bogenschütze Level 2 - Besiegte;Bogenschütze Level 3 - Besiegte;Sanitäter Level 1 - Besiegte;Sanitäter Level 2 - Besiegte;Sanitäter Level 3 - Besiegte;Axtkämpfer Level 1 - Besiegte;Axtkämpfer Level 2 - Besiegte;Axtkämpfer Level 3 - Besiegte;Blasrohrschütze Level 1 - Besiegte;Blasrohrschütze Level 2 - Besiegte;Blasrohrschütze Level 3 - Besiegte;Hauptmann - Besiegte;Priester - Besiegte;Saboteur - Besiegte;Pioniere - Besiegte;Dieb - Besiegte;Geologe - Besiegte;Einheiten gesamt - Besiegte;Schwertkämpfer Level 1 - Verlorene;Schwertkämpfer Level 2 - Verlorene;Schwertkämpfer Level 3 - Verlorene;Bogenschütze Level 1 - Verlorene;Bogenschütze Level 2 - Verlorene;Bogenschütze Level 3 - Verlorene;Sanitäter Level 1 - Verlorene;Sanitäter Level 2 - Verlorene;Sanitäter Level 3 - Verlorene;Axtkämpfer Level 1 - Verlorene;Axtkämpfer Level 2 - Verlorene;Axtkämpfer Level 3 - Verlorene;Blasrohrschütze Level 1 - Verlorene;Blasrohrschütze Level 2 - Verlorene;Blasrohrschütze Level 3 - Verlorene;Hauptmann - Verlorene;Priester - Verlorene;Saboteur - Verlorene;Pioniere - Verlorene;Dieb - Verlorene;Geologe - Verlorene;Einheiten gesamt - Verlorene;Mana - Aktuell;Mana - Insgesamt;
00:00:00;1;1;1;50;2;2;13;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;13;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;8;0;0;46;0;16;26;8;0;0;0;2;0;0;22;0;0;12;0;0;8;5;0;2;3;3;0;20;39;0;0;0;0;0;0;0;0;0;0;220;0;0;0;8;0;0;46;0;16;26;8;0;0;0;2;0;0;22;0;0;12;0;0;8;5;0;2;3;3;0;20;39;0;0;0;0;0;0;0;0;0;0;220;2;256;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
00:00:00;2;2;1;50;2;2;13;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;13;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;8;0;0;35;0;16;26;8;0;0;0;2;0;0;22;0;0;12;0;0;8;5;0;2;3;3;0;20;50;0;0;0;0;0;0;0;0;0;0;220;0;0;0;8;0;0;35;0;16;26;8;0;0;0;2;0;0;22;0;0;12;0;0;8;5;0;2;3;3;0;20;50;0;0;0;0;0;0;0;0;0;0;220;2;256;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
00:00:00;3;3;1;50;2;2;18;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;5;0;0;0;18;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;8;0;0;51;0;16;26;8;0;0;0;2;0;0;22;0;0;12;0;0;8;5;0;2;3;3;0;20;82;0;0;0;0;0;0;0;0;0;0;268;0;0;0;8;0;0;51;0;16;26;8;0;0;0;2;0;0;22;0;0;12;0;0;8;5;0;2;3;3;0;20;82;0;0;0;0;0;0;0;0;0;0;268;2;256;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
00:00:00;4;4;1;50;2;2;18;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;5;0;0;0;18;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;8;0;0;62;0;16;26;8;0;0;0;2;0;0;22;0;0;12;0;0;8;5;0;2;3;3;0;20;71;0;0;0;0;0;0;0;0;0;0;268;0;0;0;8;0;0;62;0;16;26;8;0;0;0;2;0;0;22;0;0;12;0;0;8;5;0;2;3;3;0;20;71;0;0;0;0;0;0;0;0;0;0;268;2;256;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
00:00:05;5;1;1;48;3;3;13;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;13;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;8;0;0;46;0;16;26;8;0;0;0;2;0;0;21;0;0;12;0;0;8;5;0;2;3;3;0;19;39;0;0;0;0;0;0;0;0;0;0;218;0;0;0;8;0;0;46;0;16;26;8;0;0;0;2;0;0;22;0;0;12;0;0;8;5;0;2;3;3;0;20;39;0;0;0;0;0;0;0;0;0;0;220;2;256;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
00:00:05;6;2;1;47;3;4;13;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;13;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;8;0;0;35;0;16;26;8;0;0;0;2;0;0;20;0;0;12;0;0;8;5;0;2;3;3;0;19;50;0;0;0;0;0;0;0;0;0;0;217;0;0;0;8;0;0;35;0;16;26;8;0;0;0;2;0;0;22;0;0;12;0;0;8;5;0;2;3;3;0;20;50;0;0;0;0;0;0;0;0;0;0;220;2;256;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
00:00:05;7;3;1;47;3;4;18;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;5;0;0;0;18;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;8;0;0;51;0;16;26;8;0;0;0;2;0;0;20;0;0;12;0;0;8;5;0;2;3;3;0;19;82;0;0;0;0;0;0;0;0;0;0;265;0;0;0;8;0;0;51;0;16;26;8;0;0;0;2;0;0;22;0;0;12;0;0;8;5;0;2;3;3;0;20;82;0;0;0;0;0;0;0;0;0;0;268;2;256;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
00:00:05;8;4;1;48;3;3;18;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;5;0;0;0;18;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;8;0;0;62;0;16;26;8;0;0;0;2;0;0;21;0;0;12;0;0;8;5;0;2;3;3;0;19;71;0;0;0;0;0;0;0;0;0;0;266;0;0;0;8;0;0;62;0;16;26;8;0;0;0;2;0;0;22;0;0;12;0;0;8;5;0;2;3;3;0;20;71;0;0;0;0;0;0;0;0;0;0;268;2;256;98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
00:00:10;9;1;1;45;5;4;13;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;13;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;8;0;0;46;0;16;26;8;0;0;0;2;0;0;20;0;0;12;0;0;8;5;0;2;3;3;0;17;39;0;0;0;0;0;0;0;0;0;0;215;0;0;0;8;0;0;46;0;16;26;8;0;0;0;2;0;0;22;0;0;12;0;0;8;5;0;2;3;3;0;20;39;0;0;0;0;0;0;0;0;0;0;220;2;256;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
00:00:10;10;2;1;46;3;5;13;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;13;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;8;0;0;35;0;16;26;8;0;0;0;2;0;0;19;0;0;12;0;0;8;5;0;2;3;3;0;19;50;0;0;0;0;0;0;0;0;0;0;216;0;0;0;8;0;0;35;0;16;26;8;0;0;0;2;0;0;22;0;0;12;0;0;8;5;0;2;3;3;0;20;50;0;0;0;0;0;0;0;0;0;0;220;2;256;97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
